lineID,Experiment,comparisonType,Familiarity,NAME,Image1,Image2,comparisonImageNumber,Similarity,SimilarityAsymmetry,RawSimilarity_Proto/Ave First,RawSimilarity_ID First,Typicality,Exp3_Similarity,Exp3_SimilarityAsymmetry,Exp3_Similarity_Prototype First,Exp3_Similarity_Exemplar First,"avgSimilarity(Exp1,2,3)",VGG16_Img,VGG16_Conv1,VGG16_Conv2,VGG16_Conv3,VGG16_Conv4,VGG16_Conv5,VGG16_fc6,VGG16_fc7,VGG16_fc8,GIST
667,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_07.jpg,7,3.222222222,0.666666667,2.888888889,3.555555556,4.75,3.269230769,0.076923077,3.230769231,3.307692308,3.245726496,0.848821309,0.863667572,0.74216259,0.535478119,0.520082613,0.64362023,0.618907074,0.581987223,0.114478746,0.749974544
668,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_08.jpg,8,3.866666667,0.8,3.466666667,4.266666667,6.210526316,4.25,1.071428571,3.714285714,4.785714286,4.058333333,0.71974155,0.723180205,0.612455704,0.464049401,0.496012887,0.648655495,0.624934362,0.631611957,0.332043622,0.737463556
669,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_09.jpg,9,6.946428571,0.535714286,6.678571429,7.214285714,6.55,6.208333333,1.416666667,5.5,6.916666667,6.577380952,0.761238855,0.765681364,0.641170297,0.484643874,0.540542002,0.605373567,0.518123449,0.418237279,0.076318482,0.72574943
670,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_10.jpg,10,5.181818182,1,4.681818182,5.681818182,5.722222222,6.136363636,0.818181818,5.727272727,6.545454545,5.659090909,0.937272949,0.923797666,0.899316165,0.798958952,0.813898259,0.728997965,0.655343298,0.559083103,0.05030235,0.88694919
671,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_11.jpg,11,4.84,0.72,4.48,5.2,6.55,4.95,-0.9,5.4,4.5,4.895,0.716223937,0.712472631,0.677760753,0.676264443,0.691601952,0.645915446,0.460598021,0.316749488,0.055058673,0.843075342
672,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_12.jpg,12,4.014705882,-0.147058824,4.088235294,3.941176471,6.260869565,5.416666667,1.666666667,4.583333333,6.25,4.715686275,0.492927048,0.493969059,0.464257515,0.389394034,0.473425748,0.515380266,0.507028363,0.53098104,0.232988264,0.710394459
673,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_13.jpg,13,5.826923077,0.5,5.576923077,6.076923077,5.95,5.6,0.6,5.3,5.9,5.713461538,0.681929103,0.671967411,0.634529755,0.549205715,0.608258843,0.670558352,0.627337286,0.566818549,0.833964328,0.799654064
674,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_14.jpg,14,3.866666667,0.533333333,3.6,4.133333333,5.666666667,3.823529412,0.705882353,3.470588235,4.176470588,3.845098039,0.507563579,0.529268873,0.433572095,0.319028525,0.335123224,0.479123648,0.527385217,0.486333692,0.077660373,0.677156651
675,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_15.jpg,15,4.782608696,0.260869565,4.652173913,4.913043478,6.142857143,4.590909091,0.636363636,4.272727273,4.909090909,4.686758893,0.662536888,0.64261871,0.565957692,0.477342371,0.54901008,0.614163717,0.556182143,0.510016236,0.055226602,0.827335507
676,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_16.jpg,16,6.022727273,0.045454545,6,6.045454545,5.3,5.730769231,0.076923077,5.692307692,5.769230769,5.876748252,0.698940974,0.697744604,0.616429112,0.488498785,0.534868101,0.582566955,0.569534129,0.557080765,0.117917811,0.791632137
677,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_17.jpg,17,3.5,0.615384615,3.192307692,3.807692308,5,4.461538462,0.153846154,4.384615385,4.538461538,3.980769231,0.662466911,0.662553716,0.542591587,0.372079335,0.455486844,0.463777144,0.295889461,0.239837374,0.218255392,0.710870753
678,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_18.jpg,18,5.019230769,0.423076923,4.807692308,5.230769231,5.2,5.428571429,1.285714286,4.785714286,6.071428571,5.223901099,0.754092576,0.75144816,0.678805708,0.534091475,0.583845775,0.530403052,0.593272774,0.526855831,0.074653349,0.824102109
679,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_19.jpg,19,4.52173913,1.043478261,4,5.043478261,7.05,4.545454545,0.363636364,4.363636364,4.727272727,4.533596838,0.772371874,0.773348563,0.646142515,0.518123383,0.554696417,0.582967599,0.530740684,0.480805075,0.006228045,0.850303586
680,2,withinVar,Unfamiliar,Jamai,J_average.jpg,J_20.jpg,20,3.7,0.92,3.24,4.16,5.523809524,3.961538462,0.846153846,3.538461538,4.384615385,3.830769231,0.746037013,0.745450382,0.672503396,0.581520576,0.64001985,0.651984297,0.554229125,0.470534138,0.080165239,0.872101448
681,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_01.jpg,1,3.882352941,0.823529412,3.470588235,4.294117647,5.863636364,3.979166667,0.291666667,3.833333333,4.125,3.930759804,0.822534033,0.813845787,0.703597999,0.455504974,0.463246022,0.649377019,0.683530576,0.62791409,0.262079681,0.782361706
682,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_02.jpg,2,5.708333333,-0.583333333,6,5.416666667,3.666666667,5.346153846,0.076923077,5.307692308,5.384615385,5.52724359,0.689336467,0.71505672,0.560317615,0.27623312,0.35497265,0.476998399,0.571654951,0.463233307,0.166110045,0.570159616
683,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_03.jpg,3,5.2,-0.4,5.4,5,5.111111111,5.115384615,0.230769231,5,5.230769231,5.157692308,0.674843774,0.680059043,0.615236957,0.47080066,0.538979486,0.638510878,0.594239894,0.549642242,0.039488381,0.705441538
684,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_04.jpg,4,4.217391304,-0.173913043,4.304347826,4.130434783,6.2,5.076923077,0.769230769,4.692307692,5.461538462,4.647157191,0.635928556,0.606614871,0.537923361,0.401763473,0.468644978,0.57108277,0.59834426,0.523863306,0.306965925,0.728093325
685,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_05.jpg,5,5.571428571,0.285714286,5.428571429,5.714285714,6.3,5.285714286,-0.571428571,5.571428571,5,5.428571429,0.739054341,0.714669251,0.702356061,0.61245136,0.662718964,0.600217187,0.549271937,0.43449814,0.263727677,0.861000839
686,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_06.jpg,6,4.166666667,0.047619048,4.142857143,4.19047619,6.315789474,5.041666667,0.75,4.666666667,5.416666667,4.604166667,0.667258878,0.65756577,0.563775327,0.320671749,0.24914956,0.384665441,0.548095256,0.502953297,0.032291065,0.62031166
687,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_07.jpg,7,5.851851852,0.518518519,5.592592593,6.111111111,5.75,4.807692308,0.692307692,4.461538462,5.153846154,5.32977208,0.636028554,0.631144717,0.584514986,0.43219098,0.389977885,0.386789169,0.297529552,0.26517647,0.043207114,0.671218799
688,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_08.jpg,8,5.816666667,-0.3,5.966666667,5.666666667,5.947368421,6.321428571,0.5,6.071428571,6.571428571,6.069047619,0.619104714,0.584887492,0.527575364,0.431425797,0.489152457,0.597715619,0.60042924,0.520016519,0.246164714,0.722946137
689,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_09.jpg,9,4.035714286,0.357142857,3.857142857,4.214285714,6.2,3.833333333,0.666666667,3.5,4.166666667,3.93452381,0.769760326,0.754390488,0.689475561,0.474336179,0.51257446,0.574088462,0.588349799,0.479677123,0.155062019,0.880106168
690,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_10.jpg,10,5.590909091,1,5.090909091,6.090909091,6.666666667,6.590909091,0.090909091,6.545454545,6.636363636,6.090909091,0.739978039,0.723219267,0.653579922,0.476435907,0.54976777,0.615526798,0.602700202,0.544903487,0.207608695,0.789036813
691,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_11.jpg,11,5,-0.4,5.2,4.8,5.8,4.65,0.1,4.6,4.7,4.825,0.681766826,0.66682466,0.586958672,0.434498588,0.51228051,0.539555535,0.586965357,0.498757935,0.102568379,0.741039675
692,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_12.jpg,12,4.235294118,-0.411764706,4.441176471,4.029411765,6.217391304,5.708333333,-0.416666667,5.916666667,5.5,4.971813725,0.213679558,0.245228727,0.167486025,0.056610773,0.136983085,0.205504402,0.325567676,0.23218984,0.032609538,0.452600158
693,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_13.jpg,13,4.519230769,0.346153846,4.346153846,4.692307692,6.1,4.5,-0.2,4.6,4.4,4.509615385,0.691406252,0.679882349,0.627172565,0.437153564,0.553103011,0.509965541,0.515286655,0.390351641,0.245630399,0.797698047
694,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_14.jpg,14,4.583333333,-0.033333333,4.6,4.566666667,4.238095238,3.705882353,-0.941176471,4.176470588,3.235294118,4.144607843,0.667107517,0.660974477,0.650105174,0.618552285,0.693801711,0.571906051,0.465301146,0.404916302,0.091436156,0.802081343
695,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_15.jpg,15,3.760869565,0.391304348,3.565217391,3.956521739,6.047619048,4.863636364,1.181818182,4.272727273,5.454545455,4.312252964,0.671062697,0.669561719,0.549524709,0.335598959,0.358517045,0.453860772,0.556188403,0.484112635,0.051633545,0.658722677
696,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_16.jpg,16,4.545454545,0.363636364,4.363636364,4.727272727,5.65,4.884615385,-0.846153846,5.307692308,4.461538462,4.715034965,0.643813095,0.647350528,0.587741478,0.446001086,0.506283225,0.589654088,0.612770033,0.543229142,0.115511864,0.815152649
697,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_17.jpg,17,4.365384615,0.576923077,4.076923077,4.653846154,5.913043478,3.923076923,-0.461538462,4.153846154,3.692307692,4.144230769,0.503132869,0.507324952,0.423779819,0.353134244,0.383320993,0.461474834,0.446150984,0.424870722,0.08949301,0.660909638
698,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_18.jpg,18,4,0.923076923,3.538461538,4.461538462,6.8,5.071428571,0.714285714,4.714285714,5.428571429,4.535714286,0.493279698,0.49537842,0.44586611,0.346181455,0.515233045,0.578804366,0.580459183,0.501511652,0.348600677,0.816589948
699,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_19.jpg,19,3.608695652,0.347826087,3.434782609,3.782608696,6.1,4.363636364,-0.909090909,4.818181818,3.909090909,3.986166008,0.625909364,0.625425482,0.524130221,0.268587009,0.247800962,0.396848194,0.591941323,0.559482483,0.390238707,0.644753172
700,2,withinVar,Unfamiliar,Jim Bakkum,JB_average.jpg,JB_20.jpg,20,4.66,-0.36,4.84,4.48,6.047619048,4.730769231,-0.384615385,4.923076923,4.538461538,4.695384615,0.786094818,0.77332143,0.681014205,0.52462326,0.614867345,0.65094169,0.585619758,0.533192247,0.35151258,0.75679349
701,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_01.jpg,1,6.382352941,0.058823529,6.352941176,6.411764706,6.727272727,6.083333333,-0.083333333,6.125,6.041666667,6.232843137,0.6828563,0.684714442,0.610685003,0.536652647,0.61092525,0.665192478,0.482432694,0.416703132,0.090501548,0.887319934
702,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_02.jpg,2,3.916666667,-0.666666667,4.25,3.583333333,6,4.538461538,0.307692308,4.384615385,4.692307692,4.227564103,0.643944442,0.626942721,0.559549528,0.408446209,0.452305949,0.411971824,0.388695352,0.259720265,0.030102718,0.756930883
703,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_03.jpg,3,5.08,0.48,4.84,5.32,6.166666667,4.538461538,0.153846154,4.461538462,4.615384615,4.809230769,0.805230636,0.791964522,0.7288782,0.641519554,0.742293079,0.639189632,0.540952595,0.495710791,0.067647999,0.78368901
704,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_04.jpg,4,4.717391304,0.47826087,4.47826087,4.956521739,6.95,4.846153846,0.153846154,4.769230769,4.923076923,4.781772575,0.712336005,0.704470263,0.6246179,0.533184112,0.619316907,0.670017842,0.673196135,0.579711689,0.021796858,0.847657875
705,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_05.jpg,5,6.142857143,-0.071428571,6.178571429,6.107142857,6.35,5.428571429,-0.285714286,5.571428571,5.285714286,5.785714286,0.633867169,0.639994641,0.53479627,0.419457107,0.432350617,0.542145279,0.529796115,0.520180797,0.029000842,0.743147207
706,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_06.jpg,6,5.857142857,0.19047619,5.761904762,5.952380952,6.105263158,6.166666667,-0.833333333,6.583333333,5.75,6.011904762,0.397016786,0.409076324,0.352488028,0.365035309,0.506705696,0.619126717,0.633463695,0.627423763,0.049351655,0.836565806
707,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_07.jpg,7,5.888888889,0,5.888888889,5.888888889,6.9,5.653846154,1.923076923,4.692307692,6.615384615,5.771367521,0.685853003,0.671530394,0.683366263,0.66760273,0.726110602,0.638622162,0.5237317,0.433833895,0.049996898,0.918024305
708,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_08.jpg,8,6.75,-0.433333333,6.966666667,6.533333333,7,7.392857143,-0.071428571,7.428571429,7.357142857,7.071428571,0.755437957,0.741948347,0.657245037,0.589928982,0.672873918,0.743147705,0.777054155,0.733934449,0.698813767,0.899157644
709,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_09.jpg,9,6.428571429,0.071428571,6.392857143,6.464285714,6.8,5.791666667,0.416666667,5.583333333,6,6.110119048,0.36480937,0.341077825,0.327117688,0.311934134,0.444783856,0.526001744,0.592884349,0.565710933,0.128486898,0.866848783
710,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_10.jpg,10,6.636363636,-0.090909091,6.681818182,6.590909091,6.055555556,6.727272727,0.181818182,6.636363636,6.818181818,6.681818182,0.55868677,0.55285364,0.435984191,0.202200178,0.169365238,0.266154703,0.360528353,0.375561799,0.791600595,0.482593164
711,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_11.jpg,11,6.54,0.44,6.32,6.76,6.3,6.7,0.4,6.5,6.9,6.62,0.687864707,0.68500216,0.585244039,0.516226404,0.572086384,0.622640486,0.425910828,0.369655586,0.036841277,0.88638346
712,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_12.jpg,12,5.75,-0.147058824,5.823529412,5.676470588,6.260869565,6.25,0,6.25,6.25,6,0.576275393,0.570996273,0.498188282,0.337514609,0.254358668,0.362549896,0.361826664,0.294735747,0.009337678,0.726874289
713,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_13.jpg,13,5.115384615,-0.538461538,5.384615385,4.846153846,6.65,4.65,0.1,4.6,4.7,4.882692308,0.748881096,0.720507113,0.663775923,0.550459032,0.587375277,0.590893521,0.5833193,0.438365616,0.027212309,0.739461358
714,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_14.jpg,14,6.483333333,-0.633333333,6.8,6.166666667,6.285714286,6.058823529,1.176470588,5.470588235,6.647058824,6.271078431,0.721542063,0.724879119,0.635215311,0.568450757,0.666188292,0.670865347,0.657909481,0.618688172,0.156924366,0.850597196
715,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_15.jpg,15,4.347826087,0.608695652,4.043478261,4.652173913,5.333333333,3.863636364,0.818181818,3.454545455,4.272727273,4.105731225,0.78228568,0.784229162,0.654008621,0.528890469,0.657655126,0.624281475,0.528829166,0.457284762,0.043056126,0.832195271
716,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_16.jpg,16,7.227272727,0.727272727,6.863636364,7.590909091,5.65,7.269230769,0.384615385,7.076923077,7.461538462,7.248251748,0.824722849,0.819854576,0.729985177,0.656455555,0.758584671,0.700225374,0.710960638,0.630508295,0.1157949,0.90095612
717,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_17.jpg,17,6.403846154,0.884615385,5.961538462,6.846153846,6.304347826,6.538461538,0.461538462,6.307692308,6.769230769,6.471153846,0.787688058,0.780948781,0.680808456,0.608726182,0.718503212,0.805388521,0.756697558,0.654197618,0.101726693,0.848525322
718,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_18.jpg,18,7.346153846,0.923076923,6.884615385,7.807692308,7.4,6.785714286,0.714285714,6.428571429,7.142857143,7.065934066,0.668457097,0.655616102,0.552314233,0.418935993,0.454162165,0.550717522,0.635017741,0.670941075,0.260760397,0.779387546
719,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_19.jpg,19,5.108695652,0.217391304,5,5.217391304,7,5.909090909,0.727272727,5.545454545,6.272727273,5.508893281,0.417569992,0.439716938,0.310792376,0.260929028,0.361706013,0.527115804,0.608753556,0.609251689,0.078279615,0.661979323
720,2,withinVar,Unfamiliar,Jantje Smit,JS_average.jpg,JS_20.jpg,20,5.74,-0.44,5.96,5.52,7.142857143,6.769230769,-0.153846154,6.846153846,6.692307692,6.254615385,0.674236442,0.661761606,0.560218709,0.397033152,0.515756207,0.650510741,0.67962231,0.603902002,0.048037974,0.828810225
721,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_01.jpg,1,4.75,-0.617647059,5.058823529,4.441176471,5.045454545,4.9375,-0.541666667,5.208333333,4.666666667,4.84375,0.630687756,0.663922704,0.515036071,0.397125928,0.425472485,0.469291195,0.430622099,0.399581973,0.082529564,0.812887375
722,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_02.jpg,2,5.041666667,0.25,4.916666667,5.166666667,2.761904762,5.269230769,-0.692307692,5.615384615,4.923076923,5.155448718,0.640109343,0.650003303,0.485596393,0.348958079,0.408158337,0.500942788,0.446422196,0.372256075,0.030932592,0.8158433
723,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_03.jpg,3,5.8,0.4,5.6,6,3.388888889,4.692307692,-0.153846154,4.769230769,4.615384615,5.246153846,0.744830817,0.750043256,0.563755315,0.424328069,0.491467098,0.514358234,0.410081406,0.348212211,0.014073852,0.783800002
724,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_04.jpg,4,5.847826087,-0.304347826,6,5.695652174,5.35,5.307692308,0,5.307692308,5.307692308,5.577759197,0.712537679,0.720829305,0.648906072,0.619592846,0.656577712,0.629889783,0.669004138,0.660351361,0.378793376,0.899323745
725,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_05.jpg,5,5.571428571,-0.5,5.821428571,5.321428571,5.8,4.5,-1,5,4,5.035714286,0.609593976,0.611851998,0.553193794,0.539813595,0.607777552,0.588188134,0.482140475,0.425233737,0.228979491,0.884612998
726,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_06.jpg,6,5.142857143,0.19047619,5.047619048,5.238095238,3.210526316,6.416666667,0.333333333,6.25,6.583333333,5.779761905,0.717029164,0.734360057,0.560859443,0.47781267,0.549662867,0.570495841,0.500274385,0.451235842,0.136246533,0.800768962
727,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_07.jpg,7,6.777777778,0.814814815,6.37037037,7.185185185,2.95,5.653846154,0.538461538,5.384615385,5.923076923,6.215811966,0.469382493,0.500926335,0.393587768,0.288519856,0.272504921,0.354305324,0.44470652,0.411227898,0.067473093,0.710403158
728,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_08.jpg,8,4.183333333,-0.566666667,4.466666667,3.9,4.736842105,4.321428571,-0.357142857,4.5,4.142857143,4.252380952,0.768833548,0.780442947,0.671801136,0.564127985,0.642912111,0.55843324,0.492861197,0.464110658,0.048272761,0.823315706
729,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_09.jpg,9,5.803571429,-0.75,6.178571429,5.428571429,3.35,5.291666667,-0.583333333,5.583333333,5,5.547619048,0.617097279,0.647680454,0.463829311,0.285237772,0.308940089,0.359742854,0.398564282,0.377336519,0.060311509,0.6904
730,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_10.jpg,10,5.636363636,-0.909090909,6.090909091,5.181818182,4.722222222,4.772727273,-1,5.272727273,4.272727273,5.204545455,0.448652104,0.493330705,0.282882918,0.104396929,0.156295308,0.171718945,0.37949382,0.348429695,0.088758663,0.495749195
731,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_11.jpg,11,5.16,-1.68,6,4.32,5.8,5.15,0.1,5.1,5.2,5.155,0.624256993,0.631056108,0.487235937,0.340297329,0.408015424,0.541873757,0.546019879,0.480294482,0.22671574,0.823630876
732,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_12.jpg,12,5.367647059,0.441176471,5.147058824,5.588235294,4.173913043,5.5,-0.166666667,5.583333333,5.416666667,5.433823529,0.699080229,0.712552458,0.542437606,0.437335524,0.509119423,0.465941109,0.474386879,0.427100147,0.009703976,0.699704809
733,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_13.jpg,13,5.25,0.269230769,5.115384615,5.384615385,3.75,5.45,-0.7,5.8,5.1,5.35,0.560973764,0.586369208,0.431848531,0.359004255,0.485298116,0.537893059,0.446794244,0.407768487,0.319443705,0.737991616
734,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_14.jpg,14,6.85,-0.3,7,6.7,4.285714286,5.852941176,-0.058823529,5.882352941,5.823529412,6.351470588,0.623356737,0.630615028,0.468396482,0.350462138,0.412713755,0.484947126,0.527222644,0.523167356,0.233334649,0.735957803
735,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_15.jpg,15,5.652173913,-0.695652174,6,5.304347826,3.904761905,4.954545455,-0.818181818,5.363636364,4.545454545,5.303359684,0.681027657,0.709949099,0.5300126,0.436643998,0.462095798,0.539033573,0.55989834,0.507226825,0.022102875,0.759311744
736,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_16.jpg,16,6.090909091,0.090909091,6.045454545,6.136363636,4.6,5.5,-0.538461538,5.769230769,5.230769231,5.795454545,0.681690551,0.707995368,0.504880591,0.323008294,0.290132224,0.490098843,0.488457838,0.450355737,0.016928702,0.698783982
737,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_17.jpg,17,5.788461538,0.115384615,5.730769231,5.846153846,3.304347826,6.115384615,-1.153846154,6.692307692,5.538461538,5.951923077,0.537860233,0.554156434,0.429382187,0.266713898,0.296510511,0.436223006,0.354675772,0.291442627,0.158977818,0.68212012
738,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_18.jpg,18,3.865384615,-0.807692308,4.269230769,3.461538462,4.08,3.678571429,-0.357142857,3.857142857,3.5,3.771978022,0.627154608,0.672466952,0.387656764,0.163710991,0.267823338,0.30757961,0.354915344,0.273496934,0.025648872,0.601929455
739,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_19.jpg,19,4.326086957,-0.391304348,4.52173913,4.130434783,4.35,4.772727273,-1.545454545,5.545454545,4,4.549407115,0.685198716,0.714142314,0.518444,0.346302206,0.381225686,0.513538499,0.568406151,0.509903328,0.056151419,0.736794731
740,2,withinVar,Unfamiliar,Karin Bloemen,KB_average.jpg,KB_20.jpg,20,5.54,0.2,5.44,5.64,3.476190476,5.076923077,-0.461538462,5.307692308,4.846153846,5.308461538,0.340970666,0.357989496,0.294886502,0.325347405,0.359682966,0.453856008,0.557309521,0.526120128,0.036642066,0.775990798
741,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_01.jpg,1,4.220588235,0.617647059,3.911764706,4.529411765,6.136363636,4.854166667,-0.125,4.916666667,4.791666667,4.537377451,0.779697854,0.799456206,0.68078282,0.592575616,0.725936499,0.746905631,0.784809037,0.779458759,0.955733446,0.849198539
742,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_02.jpg,2,5.6875,-0.875,6.125,5.25,5.761904762,4.884615385,-0.846153846,5.307692308,4.461538462,5.286057692,0.84556891,0.860500706,0.741787644,0.597312097,0.643625172,0.617499107,0.61195854,0.522007982,0.171598345,0.764245946
743,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_03.jpg,3,6.16,0.56,5.88,6.44,5.555555556,5.5,-0.076923077,5.538461538,5.461538462,5.83,0.487471907,0.513871295,0.390759211,0.28395648,0.349867142,0.420431212,0.401768495,0.373111713,0.008731117,0.639413153
744,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_04.jpg,4,6.260869565,0.434782609,6.043478261,6.47826087,4.4,6,-1.076923077,6.538461538,5.461538462,6.130434783,0.552594347,0.569583898,0.460707347,0.377405326,0.539955005,0.627397945,0.636710522,0.654386504,0.133276527,0.716605959
745,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_05.jpg,5,5.482142857,0.678571429,5.142857143,5.821428571,5.3,4.571428571,-0.285714286,4.714285714,4.428571429,5.026785714,0.861553096,0.861466495,0.779362852,0.642353902,0.676910987,0.676409702,0.590566056,0.5071333,0.112024792,0.845934604
746,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_06.jpg,6,5.380952381,0.19047619,5.285714286,5.476190476,4.526315789,6,1.5,5.25,6.75,5.69047619,0.659837238,0.679438516,0.592194197,0.485151386,0.506528985,0.616502615,0.672706359,0.722742063,0.795199277,0.728576507
747,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_07.jpg,7,5.203703704,0.777777778,4.814814815,5.592592593,5.5,5.730769231,0.076923077,5.692307692,5.769230769,5.467236467,0.84722485,0.853124371,0.774006094,0.665033602,0.750417864,0.751345453,0.756742317,0.78075971,0.236290856,0.83170773
748,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_08.jpg,8,5.9,0.8,5.5,6.3,6.578947368,6.714285714,0,6.714285714,6.714285714,6.307142857,0.576981953,0.60127157,0.513212609,0.486051691,0.605998609,0.579632209,0.549684629,0.495541641,0.27040287,0.822936883
749,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_09.jpg,9,6.107142857,-0.357142857,6.285714286,5.928571429,5.7,6.833333333,0.166666667,6.75,6.916666667,6.470238095,0.905760967,0.909141339,0.883117875,0.871573619,0.908715736,0.843305183,0.720570617,0.691172611,0.055887868,0.852212692
750,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_10.jpg,10,5.431818182,1.318181818,4.772727273,6.090909091,5.611111111,5.863636364,-0.272727273,6,5.727272727,5.647727273,0.765960565,0.768822146,0.67656529,0.510074149,0.570481244,0.667933439,0.725592285,0.74690279,0.059842305,0.790949637
751,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_11.jpg,11,6.52,0.56,6.24,6.8,6.2,6.05,-0.1,6.1,6,6.285,0.702401695,0.721435283,0.571692043,0.369354296,0.468725261,0.523188215,0.588703927,0.540812525,0.082773467,0.804141139
752,2,withinVar,Unfamiliar,Katja,KS_average.jpg,KS_12.jpg,12,5.455882353,0.794117647,5.058823529,5.852941176,6.304347826,5.75,0.5,5.5,6,5.602941176,0.734769638,0.751117448,0.586602911,0.412486674,0.540719916,0.540247768,0.510987047,0.480633453,0.6480149,0.861904159
